epoch,train_loss,train_acc,val_loss,val_acc
1,2.1394873124766725,0.28143374949657674,1.7033284710762195,0.36278195488721804
2,1.5518017602648602,0.42223117196939186,1.4615348261998111,0.46466165413533833
3,1.3837175272666202,0.4897301651228353,1.366742797901756,0.4988721804511278
4,1.3072584912510972,0.5300040273862263,1.2987968753155013,0.5334586466165413
5,1.254793177513264,0.543052758759565,1.3074320063555152,0.5390977443609023
6,1.2257542868655293,0.5575513491743859,1.291043470138894,0.5484962406015037
7,1.1953010201886254,0.5717277486910994,1.2375349570037728,0.5552631578947368
8,1.1634009098075255,0.5889649617398308,1.2619110673890077,0.5593984962406015
9,1.134844071395542,0.5971002819170358,1.2315512146268572,0.5654135338345865
10,1.1090441681807721,0.6053966975432944,1.201780334988931,0.5849624060150376
11,1.061717056872813,0.6231171969391864,1.1949315772020728,0.5943609022556391
12,1.0403401483415933,0.6327023761578735,1.1524044273491192,0.606390977443609
13,1.0226346091594227,0.638824003221909,1.1716433831623623,0.5842105263157895
14,1.025004127632453,0.6394683850181232,1.1282082460876695,0.6169172932330828
15,0.994392911964398,0.6509867096254531,1.1749312578287339,0.6030075187969924
16,0.9872313564456474,0.6514699959726138,1.1317393838911127,0.619172932330827
17,0.9730368626439374,0.6585581957309706,1.1394258350357973,0.6097744360902255
18,0.9615300396302031,0.6600886024969794,1.1627074469301037,0.6007518796992481
19,0.9603255944246253,0.6629077728554168,1.1347506446049627,0.6176691729323308
20,0.9428229907852385,0.6707209021345147,1.1515194880334954,0.6139097744360902
21,0.9107800805275833,0.6790173177607732,1.1235634393261789,0.6225563909774436
22,0.9119453144803241,0.6801449859041482,1.1016778565887222,0.6229323308270677
23,0.8997731181051383,0.684655658477648,1.0877781432374078,0.6278195488721805
24,0.8913617947722845,0.6915022150624245,1.0877842643207176,0.6383458646616541
25,0.8799463704954555,0.6931937172774869,1.0886677162987846,0.6417293233082707
26,0.8858089087185147,0.6925493354812726,1.125992736959816,0.6274436090225564
27,0.8715411009876852,0.6939186467982279,1.0843960661637155,0.6390977443609023
28,0.8688060282940736,0.6936770036246476,1.1105946959409498,0.6244360902255639
29,0.8598481939581196,0.706081353201772,1.1347383190814713,0.619172932330827
30,0.8643825457502265,0.6988320579943617,1.1208740763198164,0.6334586466165414
31,0.8484145475547735,0.7008457511075312,1.0915750410323752,0.6319548872180452
32,0.8345009426075847,0.709786548530004,1.094815000197045,0.6443609022556391
33,0.8329475659494481,0.7091421667337898,1.0948987453503716,0.6330827067669172
34,0.836001110264144,0.7080950463149416,1.075482329569365,0.6394736842105263
35,0.8270085304147334,0.7142166733789771,1.1007205455823053,0.6372180451127819
36,0.822347577708986,0.7125251711639147,1.0748258113861084,0.6406015037593985
37,0.8269346961272228,0.7126862666129682,1.1147936200737056,0.631578947368421
38,0.814443896194163,0.7172774869109948,1.0692341890550197,0.6413533834586466
39,0.8139567276138093,0.7147805074506646,1.0805862455439748,0.6428571428571429
40,0.8082985664345399,0.7192106322996376,1.0628021577247104,0.65
41,0.7959368112583675,0.7213854208618606,1.0988999848975274,0.6387218045112782
42,0.7991530424733341,0.7211437776882803,1.0582918850102818,0.6571428571428571
43,0.7967511293199626,0.7268626661296819,1.0997803713146008,0.6466165413533834
44,0.795792532442464,0.7254128070881998,1.0633071458429322,0.6447368421052632
45,0.7907275975830748,0.725332259363673,1.0778596563446792,0.6428571428571429
46,0.7955459370326957,0.7285541683447443,1.057478944161781,0.6462406015037594
47,0.7881633535489602,0.7300845751107531,1.0819346917302985,0.6451127819548872
48,0.7850544298938623,0.7291180024164318,1.0822973810640493,0.6390977443609023
49,0.7869515067427763,0.7252517116391461,1.0917423370189236,0.637593984962406
50,0.7840351002426623,0.728634716069271,1.0529888273181771,0.6424812030075188
51,0.7812785797286216,0.7281514297221103,1.0873094890350685,0.6451127819548872
52,0.7711278848767137,0.7320177204993958,1.069576180967173,0.6451127819548872
53,0.7753749345609655,0.7302456705598067,1.0727953432197859,0.6484962406015038
54,0.7763557379734501,0.7349979863068868,1.0634656647990521,0.6541353383458647
55,0.778352079355952,0.7297623842126459,1.0913354038295888,0.6466165413533834
